시군구,번지,아파트명,좌표X,좌표Y,elementary,elementary_dist,middle,middle_dist,high,high_dist,bus_station,bus_dist,subway_station,subway_dist,bus_walk,subway_walk,elementary_walk,middle_walk,high_walk
서울특별시 강남구 역삼동,836,한스빌,127.032999525643,37.4919752285635,서울역삼초등학교,138,은성중학교,471,은광여자고등학교,471,뱅뱅사거리.역삼동,202,강남,766,4,12,3,8,8
서울특별시 강남구 역삼동,628-1,한양럭스,127.034561941475,37.5042954131948,서울논현초등학교,1035,서일중학교,1415,진선여자고등학교,1543,차병원,138,언주,341,3,6,16,22,24
서울특별시 강남구 역삼동,760-7,현대트라움,127.047266754043,37.4966600328222,서울도성초등학교,564,역삼중학교,194,진선여자고등학교,638,역삼2동주민센터.대림역삼아파트,149,한티,625,3,10,9,3,10
서울특별시 강남구 역삼동,775-15,현대하이츠,127.04209824417,37.4962939265007,서울도성초등학교,948,도곡중학교,563,진선여자고등학교,960,총지사,147,역삼,790,3,12,15,9,15
서울특별시 강남구 역삼동,606-18,현대휴먼터치빌,127.033791048471,37.5064871513226,서울논현초등학교,869,언북중학교,1441,진선여자고등학교,1678,차병원,103,언주,90,2,2,14,22,26
서울특별시 강남구 율현동,365,강남한신휴플러스6단지,127.105382016412,37.4676629031825,서울대왕초등학교,340,세곡중학교,1576,풍문고등학교,730,한신휴플러스6단지,216,수서,2223,4,34,6,24,11
서울특별시 강남구 율현동,513,강남한신휴플러스8단지,127.110504532205,37.4700912224078,서울율현초등학교,551,세곡중학교,2081,풍문고등학교,1181,세곡동주민센터,273,복정,1794,5,27,9,32,18
서울특별시 강남구 일원동,735,가람,127.085380414816,37.4824347030678,서울대모초등학교,216,대왕중학교,246,서울로봇고등학교,210,일원역,113,일원,177,2,3,4,4,4
서울특별시 강남구 일원동,741,래미안 개포 루체하임,127.07988209455,37.489385951172,서울영희초등학교,353,중동중학교,172,중산고등학교,441,래미안개포루체하임아파트,160,대청,460,3,7,6,3,7
서울특별시 강남구 일원동,716,목련타운,127.085276881942,37.4848511921735,서울왕북초등학교,186,대왕중학교,277,중산고등학교,440,일원본동주민센터,163,일원,163,3,3,3,5,7
서울특별시 강남구 일원동,626,삼성,127.083730728574,37.4929864141511,서울영희초등학교,299,중동중학교,756,중동고등학교,324,일원지구대,67,대청,470,2,8,5,12,5
서울특별시 강남구 일원동,718,샘터마을,127.082612734524,37.4842754486616,서울왕북초등학교,446,대왕중학교,534,중산고등학교,210,일원역,104,일원,209,2,4,7,9,4
서울특별시 강남구 일원동,711,수서,127.090283572636,37.4926342499883,서울대청초등학교,286,배명중학교,833,대진디자인고등학교,680,일원1동주민센터,285,일원,1190,5,18,5,13,11
서울특별시 강남구 일원동,615,우성7,127.078327089075,37.492293011204,서울영희초등학교,312,중동중학교,422,중동고등학교,329,강남우체국,114,대청,191,2,3,5,7,5
서울특별시 강남구 일원동,719,푸른마을,127.0808707438,37.4838701188972,서울왕북초등학교,638,중동중학교,575,중산고등학교,218,푸른마을아파트앞,111,일원,392,2,6,10,9,4
서울특별시 강남구 일원동,614,현대4,127.077719392203,37.4909681210679,서울일원초등학교,200,중동중학교,291,중동고등학교,469,디에이치자이개포아파트,256,대청,347,4,6,3,5,8
서울특별시 강남구 청담동,106-17,강변상지리츠빌,127.050588924284,37.5279556668269,서울청담초등학교,606,청담중학교,648,청담고등학교,767,영동대교남단(가상),230,청담,1002,4,16,10,10,12
서울특별시 강남구 청담동,28-13,골든아트빌,127.046931875015,37.5199078015704,서울언북초등학교,248,언주중학교,585,영동고등학교,392,강남구청.강남세무서,160,강남구청,697,3,11,4,9,6
서울특별시 강남구 청담동,116-5,대우로얄카운티2,127.047556353077,37.5260581554538,서울청담초등학교,365,청담중학교,421,청담고등학교,481,청담동주민센터,259,압구정로데오,794,4,12,6,7,8
서울특별시 강남구 청담동,117-22,대우리츠카운티,127.048524123313,37.5266829670968,서울청담초등학교,415,청담중학교,468,청담고등학교,557,청담동주민센터,245,압구정로데오,891,4,14,7,8,9
서울특별시 강남구 청담동,50-5,대우유로카운티,127.049806641062,37.5237365164635,서울언북초등학교,695,청담중학교,780,영동고등학교,724,K-POP엔터테인먼트사,102,청담,625,2,10,11,12,11
서울특별시 강남구 청담동,69-18,동양파라곤,127.05441532004,37.5216414541034,서울봉은초등학교,746,봉은중학교,935,경기고등학교,490,영동교입구,130,청담,279,2,5,12,15,8
서울특별시 강남구 청담동,134,래미안청담로이뷰,127.056116415962,37.524764253469,서울봉은초등학교,747,봉은중학교,950,경기고등학교,801,영동대교(가상),169,청담,674,3,11,12,15,13
서울특별시 강남구 청담동,130-7,마크힐스이스트윙,127.055361729582,37.5245890944003,서울봉은초등학교,797,봉은중학교,1001,경기고등학교,786,영동대교(가상),154,청담,622,3,10,12,16,12
서울특별시 강남구 청담동,125,범신칼릭스빌,127.050860203657,37.5252738080698,서울청담초등학교,718,청담중학교,771,청담고등학교,853,프라마호텔,56,청담,712,1,11,11,12,13
서울특별시 강남구 청담동,129-7,빌폴라리스,127.053667026561,37.5256040446866,서울청담초등학교,993,청담중학교,1042,경기고등학교,934,영동대교(가상),173,청담,694,3,11,15,16,15
서울특별시 강남구 청담동,42,삼성청담,127.042753908694,37.517916188598,서울언북초등학교,329,언주중학교,568,영동고등학교,402,청담동래미안아파트,33,강남구청,185,1,3,5,9,7
서울특별시 강남구 청담동,113-16,삼호빌라A동,127.048767736499,37.5272727527084,서울청담초등학교,418,청담중학교,467,청담고등학교,570,청담동주민센터,299,압구정로데오,915,5,14,7,8,9
서울특별시 강남구 청담동,104-5,삼호빌라씨동,127.048868524484,37.5281221755491,서울청담초등학교,414,청담중학교,456,청담고등학교,575,청담동주민센터,389,압구정로데오,929,6,14,7,7,9
서울특별시 강남구 청담동,10,삼환,127.047581340926,37.52158349716,서울언북초등학교,358,언주중학교,778,영동고등학교,428,청담2치안센터,152,청담,687,3,11,6,12,7
서울특별시 강남구 청담동,127-16,상지리츠빌,127.052470346924,37.5260757163824,서울청담초등학교,850,청담중학교,899,청담고등학교,999,프리마호텔,174,청담,752,3,12,13,14,15
서울특별시 강남구 청담동,122-1,상지리츠빌10차,127.049527166487,37.5260494166171,서울청담초등학교,547,청담중학교,600,청담고등학교,684,청담동주민센터,154,청담,855,3,13,9,9,11
서울특별시 강남구 청담동,114,상지리츠빌4A,127.048143141452,37.5279767814882,서울청담초등학교,335,청담중학교,379,청담고등학교,495,청담초등학교,360,압구정로데오,848,6,13,6,6,8
서울특별시 강남구 청담동,106-1,상지리츠빌6,127.050242178745,37.5277921028236,서울청담초등학교,569,청담중학교,612,청담고등학교,728,영동대교남단(가상),268,청담,997,5,15,9,10,11
서울특별시 강남구 청담동,128-18,상지리츠빌카일룸2차,127.054147497646,37.5264079697068,서울청담초등학교,1022,청담중학교,1069,경기고등학교,1007,영동대교(가상),125,청담,787,2,12,16,17,16
서울특별시 강남구 청담동,128,상지카일룸,127.054186724709,37.5268372791447,서울청담초등학교,1018,청담중학교,1063,경기고등학교,1053,영동대교(가상),148,청담,835,3,13,16,16,16
서울특별시 강남구 청담동,134-16,신동아,127.058729693643,37.5229449403418,서울봉은초등학교,402,봉은중학교,601,경기고등학교,668,우리은행청담지점.청담삼익아파트,291,청담,718,5,11,7,10,11
서울특별시 강남구 청담동,141-6,신동아빌라트,127.044706168151,37.5273608561739,서울청담초등학교,114,청담중학교,145,청담고등학교,133,청담초등학교,78,압구정로데오,464,2,7,2,3,2
서울특별시 강남구 청담동,104-13,씨티2차,127.048776152508,37.5283833240333,서울청담초등학교,404,청담중학교,443,청담고등학교,567,청담동주민센터,419,압구정로데오,922,7,14,7,7,9
서울특별시 강남구 청담동,105,씨티3차,127.049523466603,37.5281534377906,서울청담초등학교,487,청담중학교,528,청담고등학교,648,영동대교남단(가상),349,압구정로데오,1002,6,16,8,8,10
서울특별시 강남구 청담동,104-2,엘지빌라,127.048210646928,37.5282751657278,서울청담초등학교,340,청담중학교,381,청담고등학교,503,청담초등학교,380,압구정로데오,858,6,13,6,6,8
서울특별시 강남구 청담동,102-7,연세리버빌,127.047650892788,37.5286692207386,서울청담초등학교,282,청담중학교,316,청담고등학교,446,청담초등학교,349,압구정로데오,803,6,13,5,5,7
서울특별시 강남구 청담동,104,연세리버빌3,127.048119022842,37.5284716214658,서울청담초등학교,331,청담중학교,369,청담고등학교,495,청담초등학교,381,압구정로데오,851,6,13,5,6,8
서울특별시 강남구 청담동,102-6,연세빌라,127.047866943829,37.5286179564755,서울청담초등학교,305,청담중학교,340,청담고등학교,469,청담초등학교,366,압구정로데오,826,6,13,5,6,8
서울특별시 강남구 청담동,36,영풍마드레빌,127.044564869272,37.5191855733305,서울언북초등학교,106,언주중학교,557,영동고등학교,262,청담동래미안아파트,261,강남구청,425,4,7,2,9,4
서울특별시 강남구 청담동,11-25,우성,127.046816273274,37.5217287742364,서울언북초등학교,294,언주중학교,787,영동고등학교,345,청담2치안센터,173,청담,772,3,12,5,12,6
서울특별시 강남구 청담동,94,이니그마빌,127.043557737103,37.5255422523485,서울청담초등학교,353,청담중학교,374,청담고등학교,275,ST송은빌딩,175,압구정로데오,393,3,6,6,6,5
서울특별시 강남구 청담동,65,진흥,127.051406698645,37.5201259636401,서울언북초등학교,744,언주중학교,804,경기고등학교,593,진흥아파트,120,청담,232,2,4,12,13,9
서울특별시 강남구 청담동,14,청담2차이-편한세상,127.045390847073,37.5214034379514,서울언북초등학교,161,언주중학교,765,영동고등학교,184,차병원차움,268,강남구청,643,5,10,3,12,3
서울특별시 강남구 청담동,15,청담2차이-편한세상,127.044958479874,37.5206238754661,서울언북초등학교,62,언주중학교,692,영동고등학교,161,차병원차움,334,강남구청,549,6,9,1,11,3
서울특별시 강남구 청담동,15-21,청담2차이-편한세상,127.04618197098,37.5207705371803,서울언북초등학교,179,언주중학교,683,영동고등학교,281,강남구청.강남세무서,276,강남구청,668,5,11,3,11,5
서울특별시 강남구 청담동,44-21,청담3차이-편한세상,127.045637094195,37.5185858165975,서울언북초등학교,200,언주중학교,453,영동고등학교,377,강남구청.강남세무서,169,강남구청,511,3,8,3,7,6
서울특별시 강남구 청담동,28-20,청담4차이-편한세상,127.046950040873,37.5205558857749,서울언북초등학교,254,언주중학교,658,영동고등학교,369,강남구청.강남세무서,231,청담,723,4,11,4,10,6
서울특별시 강남구 청담동,121-14,청담8차상지리츠빌,127.048574398931,37.5257069810249,서울청담초등학교,477,청담중학교,532,청담고등학교,600,청담동주민센터,150,청담,882,3,14,8,8,9
서울특별시 강남구 청담동,30-33,청담대림이-편한세상,127.047836421504,37.5205048036403,서울언북초등학교,350,언주중학교,664,영동고등학교,467,청담동성당앞,155,청담,625,3,10,6,10,8
서울특별시 강남구 청담동,59-13,청담대우로얄카운티5차,127.052347267838,37.5226831369398,서울언북초등학교,895,청담중학교,1070,경기고등학교,705,프리마호텔,205,청담,385,4,6,14,17,11
서울특별시 강남구 청담동,101-1,청담대우로얄카운티6차,127.046061504035,37.5279577896613,서울청담초등학교,108,청담중학교,160,청담고등학교,263,청담초등학교,166,압구정로데오,617,3,10,2,3,4
서울특별시 강남구 청담동,122-15,청담대우멤버스카운티11차,127.049973639141,37.5261482486694,서울청담초등학교,587,청담중학교,639,청담고등학교,728,K-POP엔터테인먼트사,171,청담,842,3,13,9,10,11
서울특별시 강남구 청담동,110-11,청담대우멤버스카운티12차,127.051046219044,37.5266509995712,서울청담초등학교,680,청담중학교,729,청담고등학교,831,프라마호텔,198,청담,849,3,13,11,11,13
서울특별시 강남구 청담동,110-4,청담대우멤버스카운티6차,127.050781325033,37.5270674667554,서울청담초등학교,641,청담중학교,688,청담고등학교,795,영동대교남단(가상),227,청담,902,4,14,10,11,12
서울특별시 강남구 청담동,110,청담대우멤버스카운티8차,127.05089352346,37.527360784669,서울청담초등학교,647,청담중학교,692,청담고등학교,804,영동대교남단(가상),204,청담,929,4,14,10,11,13
서울특별시 강남구 청담동,33,청담동삼성1차,127.047840037208,37.5194352215263,서울언북초등학교,356,언주중학교,548,영동고등학교,506,강남구청.강남세무서,130,청담,612,2,10,6,9,8
서울특별시 강남구 청담동,62-6,청담디에브스,127.049194525559,37.5228845147707,서울언북초등학교,585,청담중학교,807,영동고등학교,629,청담2치안센터,146,청담,605,3,10,9,13,10
서울특별시 강남구 청담동,117-3,청담로얄카운티,127.048206881092,37.5262908908457,서울청담초등학교,406,청담중학교,461,청담고등학교,537,청담동주민센터,226,압구정로데오,861,4,13,7,7,9
서울특별시 강남구 청담동,67-1,청담린든그로브,127.053666681465,37.5229113093301,서울봉은초등학교,868,봉은중학교,1065,경기고등학교,653,리베라호텔,158,청담,396,3,6,14,16,10
서울특별시 강남구 청담동,141-1,청담매스터빌,127.044142222884,37.5275737047387,서울청담초등학교,138,청담중학교,142,청담고등학교,69,한류스타거리,95,압구정로데오,402,2,7,3,3,2
서울특별시 강남구 청담동,109-16,청담범신칼릭스빌2차,127.051745983651,37.5267329565272,서울청담초등학교,754,청담중학교,801,청담고등학교,906,영동대교남단(가상),162,청담,837,3,13,12,13,14
서울특별시 강남구 청담동,34-13,청담스위트,127.047329530423,37.5192545057793,서울언북초등학교,307,언주중학교,517,영동고등학교,465,강남구청.강남세무서,87,청담,669,2,11,5,8,7
서울특별시 강남구 청담동,122-35,청담신원아침도시마인,127.049667021648,37.5264326441473,서울청담초등학교,543,청담중학교,595,청담고등학교,687,청담동주민센터,198,청담,885,3,14,9,9,11
서울특별시 강남구 청담동,32,청담아르지움,127.048176904822,37.5197862054869,서울언북초등학교,387,언주중학교,595,영동고등학교,525,청담동성당앞,126,청담,577,2,9,6,9,8
서울특별시 강남구 청담동,43,청담우방,127.043997193663,37.5181427848492,서울언북초등학교,235,언주중학교,490,영동고등학교,363,청담동래미안아파트,145,강남구청,323,3,5,4,8,6
서울특별시 강남구 청담동,102-1,청담파라곤Ⅱ1단지,127.04656108263,37.5286674029162,서울청담초등학교,163,청담중학교,195,청담고등학교,327,청담초등학교,262,압구정로데오,685,4,11,3,3,5
서울특별시 강남구 청담동,59-16,청담포레,127.052064755252,37.5226221738419,서울언북초등학교,864,청담중학교,1050,경기고등학교,718,청담동주민센터,212,청담,389,4,6,13,16,11
서울특별시 강남구 청담동,35-47,한신오페라하우스,127.045549395083,37.5192760188687,서울언북초등학교,133,언주중학교,530,영동고등학교,310,강남구청.강남세무서,199,강남구청,528,3,8,2,8,5
서울특별시 강남구 청담동,35-48,한신오페라하우스2차,127.045339442411,37.5188948852237,서울언북초등학교,154,언주중학교,495,영동고등학교,330,강남구청.강남세무서,207,강남구청,492,4,8,3,8,5
서울특별시 강남구 청담동,43-1,현대빌라,127.044474915664,37.5183821826988,서울언북초등학교,196,언주중학교,482,영동고등학교,345,청담동래미안아파트,204,강남구청,382,4,6,3,8,6
서울특별시 강남구 청담동,23,현대,127.040599588136,37.521439510313,서울언북초등학교,481,언북중학교,861,영동고등학교,350,영동고교앞,79,강남구청,445,2,7,8,13,6
서울특별시 강남구 청담동,75-1,현대,127.051680474161,37.519506404602,서울언북초등학교,778,언주중학교,775,경기고등학교,535,진흥아파트,52,청담,186,1,3,12,12,9
서울특별시 강남구 청담동,5-25,휴먼스타빌,127.046052778418,37.523701549244,서울언북초등학교,425,청담중학교,569,영동고등학교,364,농협앞,190,압구정로데오,737,3,12,7,9,6
서울특별시 강동구 고덕동,499,고덕 아이파크,127.155240395295,37.5589302752302,서울묘곡초등학교,240,배재중학교,703,서울컨벤션고등학교,313,고덕아이파크아파트,148,고덕,453,3,7,4,11,5
서울특별시 강동구 고덕동,470,대우,127.144938416992,37.5588050682271,서울명덕초등학교,228,명일중학교,295,배재고등학교,723,아남.대우아파트,108,명일,832,2,13,4,5,11
서울특별시 강동구 고덕동,688,래미안힐스테이트고덕,127.147082524967,37.5589494593044,서울명덕초등학교,330,명일중학교,153,배재고등학교,558,고덕래미안힐스테이트시니어센터,88,고덕,899,2,14,5,3,9
서울특별시 강동구 고덕동,312,배재현대,127.152197097039,37.5565174045034,서울묘곡초등학교,264,배재중학교,271,배재고등학교,271,고덕역1번출구,149,고덕,275,3,5,4,5,5
서울특별시 강동구 고덕동,486,아남1,127.14597379187,37.5578867585046,서울명덕초등학교,160,명일중학교,150,배재고등학교,570,아남.대우아파트,112,명일,756,2,12,3,3,9
서울특별시 강동구 길동,378-1,SM드림빌,127.139691944625,37.5385642555254,서울천동초등학교,343,동신중학교,625,둔촌고등학교,916,길동역1번출구,72,길동,92,2,2,6,10,14
서울특별시 강동구 길동,380-1,SM빌,127.138402676767,37.539020237743,서울천동초등학교,231,동신중학교,514,둔촌고등학교,1036,길동역1번출구,207,길동,224,4,4,4,8,16
서울특별시 강동구 길동,97-6,SM해그린12차,127.146216926914,37.5400016497811,서울길동초등학교,217,신명중학교,397,둔촌고등학교,990,신명초교입구교차로,61,굽은다리(강동구민회관앞),714,1,11,4,6,15
서울특별시 강동구 길동,474,강동LG자이,127.149180076833,37.537719856801,서울신명초등학교,368,신명중학교,456,둔촌고등학교,920,길동LG자이아파트,72,중앙보훈병원,948,2,15,6,7,14
서울특별시 강동구 길동,457-1,강동렘브란트,127.137267314239,37.535052839071,서울천동초등학교,666,동신중학교,375,둔촌고등학교,832,길동사거리,48,길동,431,1,7,10,6,13
서울특별시 강동구 길동,445-1,강동역에스케이허브,127.134922312296,37.535548839049,서울천동초등학교,689,동신중학교,150,둔촌고등학교,1089,길동사거리.강동세무서,156,강동,273,3,5,11,3,17
서울특별시 강동구 길동,414-4,강동와이시티,127.137446454768,37.5364903563795,서울천동초등학교,506,동신중학교,344,둔촌고등학교,904,서울프라임한방병원,197,길동,319,3,5,8,6,14
서울특별시 강동구 길동,456-3,강동큐브,127.13710056693,37.5354371290998,서울천동초등학교,626,동신중학교,339,둔촌고등학교,869,길동사거리,87,길동,416,2,7,10,6,14
서울특별시 강동구 길동,415-13,강동큐브,127.136153018438,37.5366329512868,서울천동초등학교,522,동신중학교,200,둔촌고등학교,1030,강동성심병원(동신중학교),117,강동,418,2,7,8,3,16
서울특별시 강동구 길동,414-10,강동한신휴플러스,127.137478439766,37.5361015376915,서울천동초등학교,548,동신중학교,354,둔촌고등학교,875,길동사거리,166,길동,338,3,6,9,6,14
서울특별시 강동구 길동,384-2,골드빌4차,127.13606907576,37.5385069472528,서울천동초등학교,341,동신중학교,271,둔촌고등학교,1166,강동성심병원(동신중학교),133,길동,444,2,7,6,5,18
서울특별시 강동구 길동,355-2,광남,127.144569875714,37.5400389968322,서울길동초등학교,177,신명중학교,561,둔촌고등학교,961,강동농협,174,길동,565,3,9,3,9,15
서울특별시 강동구 길동,385-3,광남벨라스613V,127.136715385739,37.5382028342155,서울천동초등학교,337,동신중학교,306,둔촌고등학교,1091,강동성심병원(동신중학교),159,길동,368,3,6,6,5,17
서울특별시 강동구 길동,380-18,광남,127.138542766231,37.5385373179364,서울천동초등학교,287,동신중학교,505,둔촌고등학교,984,길동역1번출구,168,길동,182,3,3,5,8,15
서울특별시 강동구 길동,380-6,광남,127.13864976801,37.5388234399032,서울천동초등학교,261,동신중학교,529,둔촌고등학교,1003,길동역1번출구,172,길동,189,3,3,4,8,16
서울특별시 강동구 길동,247,광남캐스빌,127.139999143206,37.5348132097042,서울길동초등학교,689,한산중학교,659,둔촌고등학교,567,서울프라임한방병원,90,길동,332,2,5,11,10,9
서울특별시 강동구 길동,389-9,광남캐스빌,127.13935046804,37.5376540186718,서울천동초등학교,411,동신중학교,563,둔촌고등학교,852,길동역1번출구,75,길동,75,2,2,7,9,13
서울특별시 강동구 길동,146-1,길동3차이룸,127.145071837704,37.5363159917587,서울길동초등학교,244,둔촌중학교,626,둔촌고등학교,561,길동우성아파트.은평교회맞은편,53,길동,587,1,9,4,10,9
서울특별시 강동구 길동,352-4,길동쎈스빌주상복합,127.145946267064,37.5405214106433,서울길동초등학교,249,신명중학교,399,둔촌고등학교,1039,신명초교입구교차로,102,굽은다리(강동구민회관앞),649,2,10,4,6,16
서울특별시 강동구 길동,400,길동우성,127.144179292388,37.5371649256151,서울길동초등학교,174,둔촌중학교,744,둔촌고등학교,639,길동우성아파트.은평교회맞은편,178,길동,469,3,8,3,12,10
서울특별시 강동구 길동,383-8,노블레스,127.13660658441,37.5390344926139,서울천동초등학교,259,동신중학교,355,둔촌고등학교,1165,천동초등학교.천호도서관,155,길동,402,3,7,4,6,18
서울특별시 강동구 길동,371-9,다성이즈빌,127.13835930708,37.540532796189,서울천동초등학교,80,동신중학교,611,성덕고등학교,1121,천동초등학교.천호도서관,158,길동,354,3,6,2,10,17
서울특별시 강동구 길동,348-4,다성이즈빌,127.141600583438,37.5404521889048,서울천동초등학교,425,천호중학교,708,둔촌고등학교,1033,천동초교입구사거리,86,길동,344,2,6,7,11,16
서울특별시 강동구 길동,324-6,다성이즈빌,127.145270151274,37.5435914972149,서울길동초등학교,567,신명중학교,489,성덕고등학교,802,길동성당,315,굽은다리(강동구민회관앞),341,5,6,9,8,13
서울특별시 강동구 길동,349-1,다성이즈빌,127.142548285305,37.5406649459172,서울길동초등학교,361,천호중학교,725,둔촌고등학교,1037,강동농협,41,길동,426,1,7,6,11,16
서울특별시 강동구 길동,388-7,다성이즈빌,127.138739971096,37.5379814399674,서울천동초등학교,353,동신중학교,505,둔촌고등학교,921,길동역1번출구,134,길동,142,3,3,6,8,14
서울특별시 강동구 길동,388-4,다성이즈빌,127.139032862492,37.5378348632582,서울천동초등학교,379,동신중학교,533,둔촌고등학교,889,길동역1번출구,102,길동,108,2,2,6,8,14
서울특별시 강동구 길동,416-3,다성이즈텔,127.13563727498,37.5374288573068,서울천동초등학교,468,동신중학교,160,둔촌고등학교,1128,강동성심병원(동신중학교),16,강동,395,1,6,8,3,17
서울특별시 강동구 길동,383-7,다오아트빌,127.136557096069,37.5393214280823,서울천동초등학교,236,동신중학교,374,둔촌고등학교,1192,천동초등학교.천호도서관,123,길동,419,2,7,4,6,18
서울특별시 강동구 길동,344-5,대상,127.144758181737,37.5411636636112,서울길동초등학교,297,신명중학교,510,성덕고등학교,1029,강동농협,184,굽은다리(강동구민회관앞),524,3,8,5,8,16
서울특별시 강동구 길동,99-1,도림씨티빌1,127.146989142317,37.5398696858144,서울길동초등학교,271,신명중학교,336,둔촌고등학교,1003,신명초교입구교차로,36,굽은다리(강동구민회관앞),774,1,12,5,6,16
서울특별시 강동구 길동,107,동삼빌라트,127.14766771595,37.5389591903106,서울길동초등학교,304,신명중학교,366,둔촌고등학교,941,길동초등학교,131,길동,861,2,13,5,6,15
서울특별시 강동구 길동,339-1,동서울오네뜨,127.143642797662,37.5426131112056,서울길동초등학교,481,천호중학교,618,성덕고등학교,840,십자성마을,174,굽은다리(강동구민회관앞),330,3,5,8,10,13
서울특별시 강동구 길동,383-6,동심훼밀리,127.136816270143,37.5392321093475,서울천동초등학교,229,동신중학교,387,둔촌고등학교,1165,천동초등학교.천호도서관,134,길동,388,3,6,4,6,18
서울특별시 강동구 길동,365-1,라인,127.141474057579,37.5392420281719,서울길동초등학교,398,천호중학교,833,둔촌고등학교,907,천동초교입구사거리,95,길동,229,2,4,6,13,14
서울특별시 강동구 길동,388-5,메트로,127.138898226824,37.5374736307215,서울천동초등학교,412,동신중학교,510,둔촌고등학교,866,길동역3번출구,125,길동,129,2,2,7,8,13
서울특별시 강동구 길동,356-8,문화1,127.143520825383,37.5397245663159,서울길동초등학교,211,신명중학교,683,둔촌고등학교,923,강동농협,119,길동,445,2,7,4,11,14
서울특별시 강동구 길동,184,삼익세라믹,127.148623649718,37.5381896187578,서울신명초등학교,340,신명중학교,410,둔촌고등학교,923,길동LG자이아파트,136,길동,958,3,15,6,7,14
서울특별시 강동구 길동,53,삼익파크맨션,127.148590684816,37.5435295214414,서울신명초등학교,329,신명중학교,207,명일여자고등학교,704,길동성당,90,굽은다리(강동구민회관앞),673,2,11,5,4,11
서울특별시 강동구 길동,143-4,서한베네치아,127.14560635072,37.5369077412729,서울길동초등학교,192,둔촌중학교,680,둔촌고등학교,641,길동은평교회,60,길동,630,1,10,3,11,10
서울특별시 강동구 길동,334-3,시가오?,127.143049143391,37.5434165316943,서울길동초등학교,587,천호중학교,508,성덕고등학교,740,십자성마을,114,굽은다리(강동구민회관앞),230,2,4,9,8,12
서울특별시 강동구 길동,334-6,시가오?에이동,127.142889669928,37.5431594896228,서울길동초등학교,567,천호중학교,516,성덕고등학교,765,십자성마을,88,굽은다리(강동구민회관앞),258,2,4,9,8,12
서울특별시 강동구 길동,358-7,신대길파크하임,127.142213934532,37.5394788231039,서울길동초등학교,326,신명중학교,829,둔촌고등학교,913,천동초교입구사거리,144,길동,308,3,5,5,13,14
서울특별시 강동구 길동,160,신동아,127.063427393682,37.5487159907398,서울성수초등학교,488,경수중학교,1124,건국대학교사범대학부속고등학교,1643,성동세무서,115,성수,948,2,15,8,17,25
서울특별시 강동구 길동,415-16,청광플러스원큐브3차,127.136455636,37.536352638,서울천동초등학교,541,동신중학교,237,둔촌고등학교,984,강동성심병원(동신중학교),163,길동,426,3,7,9,4,15
서울특별시 강동구 둔촌동,630,둔촌푸르지오,127.1464079,37.5341284,서울선린초등학교,495,둔촌중학교,367,둔촌고등학교,417,둔촌푸르지오아파트사거리,149,중앙보훈병원,607,3,10,8,6,7
서울특별시 강동구 둔촌동,545,둔촌하이츠,127.1424221,37.5295514,서울한산초등학교,178,한산중학교,247,둔촌고등학교,260,보훈병원,57,중앙보훈병원,703,1,11,3,4,4
서울특별시 강동구 명일동,332,명일지에스,127.1460609,37.5490861,서울고명초등학교,459,성덕여자중학교,473,명일여자고등학교,399,명일1동주민센터,130,명일,342,2,6,7,8,6
서울특별시 강동구 상일동,490,고덕리엔파크3단지,127.1747855,37.5513683,서울강명초등학교,404,강명중학교,450,상일미디어고등학교,539,고덕리엔파크3단지서문,105,강일,692,2,11,7,7,9
서울특별시 강동구 상일동,515,고덕숲아이파크,127.164713884,37.553199667,서울고현초등학교,159,상일중학교,852,강동고등학교,580,고현초등학교.고덕센트럴아이파크,71,상일동,434,2,7,3,13,9
서울특별시 강동구 성내동,419-1,둔촌역청구,127.1331875,37.52945,서울성일초등학교,533,성내중학교,455,서울체육고등학교,876,둔촌청구아파트,55,둔촌동,387,1,6,8,7,14
서울특별시 강동구 성내동,598,성내1차e-편한세상,127.1309281,37.5332423,서울성일초등학교,483,성내중학교,507,서울체육고등학교,1220,성내구립도서관.사회적경제지원센터,232,강동,333,4,5,8,8,19
서울특별시 강동구 성내동,137,성내2차e-편한세상,127.1264298,37.53436,서울성내초등학교,550,성내중학교,661,영파여자고등학교,766,성내시장,225,천호(풍납토성),546,4,9,9,10,12
서울특별시 강동구 길동,92,신동아4,127.147552811532,37.5416280034287,서울신명초등학교,281,신명중학교,195,명일여자고등학교,934,길동신동아아파트,37,굽은다리(강동구민회관앞),675,1,11,5,3,15
서울특별시 강동구 길동,351-2,신세대빌라트,127.144662313085,37.5405629047737,서울길동초등학교,232,신명중학교,534,둔촌고등학교,1020,강동농협,168,굽은다리(강동구민회관앞),582,3,9,4,9,16
서울특별시 강동구 길동,373-7,신암,127.136847213603,37.5399426016223,서울천동초등학교,162,동신중학교,448,둔촌고등학교,1223,천동초등학교.천호도서관,57,길동,424,1,7,3,7,19
서울특별시 강동구 길동,414-6,신암가온,127.137965530961,37.5369646681039,서울천동초등학교,451,동신중학교,401,둔촌고등학교,895,서울프라임한방병원,193,길동,245,3,4,7,7,14
서울특별시 강동구 길동,358-1,에스엠이로빌,127.141636258474,37.5396917928278,서울길동초등학교,394,천호중학교,790,둔촌고등학교,950,천동초교입구사거리,76,길동,278,2,5,6,12,15
